index,geocode_status,geocode_reason,lat_geocoded,lon_geocoded,geocode_label,geocode_feature_id,geocode_raw,address
759,success,Geocoding successful.,47.49939727783203,8.727014541625977,Marktgasse 53 <b>8400 Winterthur</b>,2323750_0,"{'attrs': {'detail': 'marktgasse 53 8400 winterthur 230 winterthur ch zh', 'featureId': '2323750_0', 'geom_quadindex': '030010211132003031233', 'geom_st_box2d': 'BOX(8.727002 47.499399,8.727002 47.499399)', 'label': 'Marktgasse 53 <b>8400 Winterthur</b>', 'lat': 47.49939727783203, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101015435', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2323750_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.727014541625977, 'num': 53, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.727014541625977, 'y': 47.49939727783203, 'zoomlevel': 10}, 'id': 2234956, 'weight': 1}","Marktgasse 53, 8400 Winterthur"
760,success,Geocoding successful.,47.5082893371582,8.756251335144043,Pestalozzistrasse 1 <b>8404 Winterthur</b>,1153343_0,"{'attrs': {'detail': 'pestalozzistrasse 1 8404 winterthur 230 winterthur ch zh', 'featureId': '1153343_0', 'geom_quadindex': '030010122331320020232', 'geom_st_box2d': 'BOX(8.756239 47.508293,8.756239 47.508293)', 'label': 'Pestalozzistrasse 1 <b>8404 Winterthur</b>', 'lat': 47.5082893371582, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100820233', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1153343_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.756251335144043, 'num': 1, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.756251335144043, 'y': 47.5082893371582, 'zoomlevel': 10}, 'id': 2083651, 'weight': 1}","Pestalozzistrasse 1, 8404 Winterthur"
761,success,Geocoding successful.,47.50761795043945,8.75577449798584,Römerstrasse 182 <b>8404 Winterthur</b>,1153524_0,"{'attrs': {'detail': 'roemerstrasse 182 8404 winterthur 230 winterthur ch zh', 'featureId': '1153524_0', 'geom_quadindex': '030010122333010332132', 'geom_st_box2d': 'BOX(8.755762 47.507621,8.755762 47.507621)', 'label': 'Römerstrasse 182 <b>8404 Winterthur</b>', 'lat': 47.50761795043945, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100825082', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1153524_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.75577449798584, 'num': 182, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.75577449798584, 'y': 47.50761795043945, 'zoomlevel': 10}, 'id': 1972365, 'weight': 1}","Römerstrasse 182, 8404 Winterthur"
762,success,Geocoding successful.,47.4984016418457,8.729055404663086,Steinberggasse 18 <b>8400 Winterthur</b>,1150274_0,"{'attrs': {'detail': 'steinberggasse 18 8400 winterthur 230 winterthur ch zh', 'featureId': '1150274_0', 'geom_quadindex': '030010211132312101131', 'geom_st_box2d': 'BOX(8.729043 47.498405,8.729043 47.498405)', 'label': 'Steinberggasse 18 <b>8400 Winterthur</b>', 'lat': 47.4984016418457, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100819516', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1150274_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.729055404663086, 'num': 18, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.729055404663086, 'y': 47.4984016418457, 'zoomlevel': 10}, 'id': 2443214, 'weight': 1}","Steinberggasse 18, 8400 Winterthur"
763,success,Geocoding successful.,47.482261657714844,8.76240348815918,Tösstalstrasse 265 <b>8405 Winterthur</b>,1156137_0,"{'attrs': {'detail': 'toesstalstrasse 265 8405 winterthur 230 winterthur ch zh', 'featureId': '1156137_0', 'geom_quadindex': '030010303023101320223', 'geom_st_box2d': 'BOX(8.762391 47.482263,8.762391 47.482263)', 'label': 'Tösstalstrasse 265 <b>8405 Winterthur</b>', 'lat': 47.482261657714844, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100804353', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1156137_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.76240348815918, 'num': 265, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.76240348815918, 'y': 47.482261657714844, 'zoomlevel': 10}, 'id': 2617034, 'weight': 1}","Tösstalstrasse 265, 8405 Winterthur"
764,success,Geocoding successful.,47.4988899230957,8.72665023803711,Neumarkt 8 <b>8400 Winterthur</b>,201010055_1,"{'attrs': {'detail': 'neumarkt 8 8400 winterthur 230 winterthur ch zh', 'featureId': '201010055_1', 'geom_quadindex': '030010211132022120021', 'geom_st_box2d': 'BOX(8.726638 47.498893,8.726638 47.498893)', 'label': 'Neumarkt 8 <b>8400 Winterthur</b>', 'lat': 47.4988899230957, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101501587', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/201010055_1', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.72665023803711, 'num': 8, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.72665023803711, 'y': 47.4988899230957, 'zoomlevel': 10}, 'id': 1948000, 'weight': 1}","Neumarkt 8, 8400 Winterthur"
765,success,Geocoding successful.,47.49858093261719,8.726675033569336,Neumarkt 6 <b>8400 Winterthur</b>,201010055_0,"{'attrs': {'detail': 'neumarkt 6 8400 winterthur 230 winterthur ch zh', 'featureId': '201010055_0', 'geom_quadindex': '030010211132200122330', 'geom_st_box2d': 'BOX(8.726663 47.498583,8.726663 47.498583)', 'label': 'Neumarkt 6 <b>8400 Winterthur</b>', 'lat': 47.49858093261719, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101493854', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/201010055_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.726675033569336, 'num': 6, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.726675033569336, 'y': 47.49858093261719, 'zoomlevel': 10}, 'id': 2261414, 'weight': 1}","Neumarkt 6, 8400 Winterthur"
766,success,Geocoding successful.,47.49885559082031,8.7269868850708,Spitalgasse 8 <b>8400 Winterthur</b>,201010055_2,"{'attrs': {'detail': 'spitalgasse 8 8400 winterthur 230 winterthur ch zh', 'featureId': '201010055_2', 'geom_quadindex': '030010211132023033020', 'geom_st_box2d': 'BOX(8.726975 47.498856,8.726975 47.498856)', 'label': 'Spitalgasse 8 <b>8400 Winterthur</b>', 'lat': 47.49885559082031, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101493851', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/201010055_2', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.7269868850708, 'num': 8, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.7269868850708, 'y': 47.49885559082031, 'zoomlevel': 10}, 'id': 1963044, 'weight': 1}","Spitalgasse 8, 8400 Winterthur"
767,success,Geocoding successful.,47.49906921386719,8.727068901062012,Spitalgasse 6 <b>8400 Winterthur</b>,1150255_0,"{'attrs': {'detail': 'spitalgasse 6 8400 winterthur 230 winterthur ch zh', 'featureId': '1150255_0', 'geom_quadindex': '030010211132021300321', 'geom_st_box2d': 'BOX(8.727056 47.499072,8.727056 47.499072)', 'label': 'Spitalgasse 6 <b>8400 Winterthur</b>', 'lat': 47.49906921386719, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100820853', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1150255_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.727068901062012, 'num': 6, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.727068901062012, 'y': 47.49906921386719, 'zoomlevel': 10}, 'id': 2449356, 'weight': 1}","Spitalgasse 6, 8400 Winterthur"
768,success,Geocoding successful.,47.510169982910156,8.69262981414795,Wülflingerstrasse 261b <b>8408 Winterthur</b>,2321873_0,"{'attrs': {'detail': 'wuelflingerstrasse 261b 8408 winterthur 230 winterthur ch zh', 'featureId': '2321873_0', 'geom_quadindex': '030010032231002232130', 'geom_st_box2d': 'BOX(8.692617 47.510172,8.692617 47.510172)', 'label': 'Wülflingerstrasse 261b <b>8408 Winterthur</b>', 'lat': 47.510169982910156, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101013847', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2321873_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.69262981414795, 'num': 261, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.69262981414795, 'y': 47.510169982910156, 'zoomlevel': 10}, 'id': 2147137, 'weight': 1}","Wülflingerstrasse 261b, 8408 Winterthur"
769,success,Geocoding successful.,47.51015090942383,8.69245719909668,Wülflingerstrasse 263b <b>8408 Winterthur</b>,2321873_1,"{'attrs': {'detail': 'wuelflingerstrasse 263b 8408 winterthur 230 winterthur ch zh', 'featureId': '2321873_1', 'geom_quadindex': '030010032230113333223', 'geom_st_box2d': 'BOX(8.692444 47.510153,8.692444 47.510153)', 'label': 'Wülflingerstrasse 263b <b>8408 Winterthur</b>', 'lat': 47.51015090942383, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101500393', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2321873_1', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.69245719909668, 'num': 263, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.69245719909668, 'y': 47.51015090942383, 'zoomlevel': 10}, 'id': 2657508, 'weight': 1}","Wülflingerstrasse 263b, 8408 Winterthur"
770,success,Geocoding successful.,47.50944519042969,8.718411445617676,Bachtelstrasse 43 <b>8400 Winterthur</b>,1158258_0,"{'attrs': {'detail': 'bachtelstrasse 43 8400 winterthur 230 winterthur ch zh', 'featureId': '1158258_0', 'geom_quadindex': '030010033231032301231', 'geom_st_box2d': 'BOX(8.718399 47.509446,8.718399 47.509446)', 'label': 'Bachtelstrasse 43 <b>8400 Winterthur</b>', 'lat': 47.50944519042969, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100806522', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1158258_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.718411445617676, 'num': 43, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.718411445617676, 'y': 47.50944519042969, 'zoomlevel': 10}, 'id': 2413432, 'weight': 1}","Bachtelstrasse 43, 8400 Winterthur"
771,success,Geocoding successful.,47.50952911376953,8.717646598815918,Bachtelstrasse 64 <b>8400 Winterthur</b>,1158434_0,"{'attrs': {'detail': 'bachtelstrasse 64 8400 winterthur 230 winterthur ch zh', 'featureId': '1158434_0', 'geom_quadindex': '030010033231022121123', 'geom_st_box2d': 'BOX(8.717634 47.50953,8.717634 47.50953)', 'label': 'Bachtelstrasse 64 <b>8400 Winterthur</b>', 'lat': 47.50952911376953, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100805424', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1158434_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.717646598815918, 'num': 64, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.717646598815918, 'y': 47.50952911376953, 'zoomlevel': 10}, 'id': 2800613, 'weight': 1}","Bachtelstrasse 64, 8400 Winterthur"
772,success,Geocoding successful.,47.509437561035156,8.71837043762207,Bachtelstrasse 45 <b>8400 Winterthur</b>,1158259_0,"{'attrs': {'detail': 'bachtelstrasse 45 8400 winterthur 230 winterthur ch zh', 'featureId': '1158259_0', 'geom_quadindex': '030010033231032300322', 'geom_st_box2d': 'BOX(8.718358 47.509441,8.718358 47.509441)', 'label': 'Bachtelstrasse 45 <b>8400 Winterthur</b>', 'lat': 47.509437561035156, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100806523', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1158259_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.71837043762207, 'num': 45, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.71837043762207, 'y': 47.509437561035156, 'zoomlevel': 10}, 'id': 2152012, 'weight': 1}","Bachtelstrasse 45, 8400 Winterthur"
773,success,Geocoding successful.,47.49874496459961,8.727751731872559,Metzggasse 13 <b>8400 Winterthur</b>,1150260_0,"{'attrs': {'detail': 'metzggasse 13 8400 winterthur 230 winterthur ch zh', 'featureId': '1150260_0', 'geom_quadindex': '030010211132033230133', 'geom_st_box2d': 'BOX(8.727739 47.498747,8.727739 47.498747)', 'label': 'Metzggasse 13 <b>8400 Winterthur</b>', 'lat': 47.49874496459961, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100820857', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1150260_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.727751731872559, 'num': 13, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.727751731872559, 'y': 47.49874496459961, 'zoomlevel': 10}, 'id': 2147840, 'weight': 1}","Metzggasse 13, 8400 Winterthur"
774,success,Geocoding successful.,47.538612365722656,8.7719087600708,Grundhofstrasse 75 <b>8404 Stadel (Winterthur)</b>,201035259_0,"{'attrs': {'detail': 'grundhofstrasse 75 8404 stadel _winterthur_ 230 winterthur ch zh', 'featureId': '201035259_0', 'geom_quadindex': '030010121100030212110', 'geom_st_box2d': 'BOX(8.771897 47.538614,8.771897 47.538614)', 'label': 'Grundhofstrasse 75 <b>8404 Stadel (Winterthur)</b>', 'lat': 47.538612365722656, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101688376', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/201035259_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.7719087600708, 'num': 75, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.7719087600708, 'y': 47.538612365722656, 'zoomlevel': 10}, 'id': 2014677, 'weight': 1}","Grundhofstrasse 75, 8404 Stadel"
775,success,Geocoding successful.,47.50927734375,8.715947151184082,Trottenstrasse 1 <b>8400 Winterthur</b>,2324375_0,"{'attrs': {'detail': 'trottenstrasse 1 8400 winterthur 230 winterthur ch zh', 'featureId': '2324375_0', 'geom_quadindex': '030010033230300030312', 'geom_st_box2d': 'BOX(8.715934 47.509279,8.715934 47.509279)', 'label': 'Trottenstrasse 1 <b>8400 Winterthur</b>', 'lat': 47.50927734375, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101164842', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2324375_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.715947151184082, 'num': 1, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.715947151184082, 'y': 47.50927734375, 'zoomlevel': 10}, 'id': 2735486, 'weight': 1}","Trottenstrasse 1, 8400 Winterthur"
776,success,Geocoding successful.,47.51002502441406,8.693939208984375,Wieshofstrasse 7 <b>8408 Winterthur</b>,1160816_0,"{'attrs': {'detail': 'wieshofstrasse 7 8408 winterthur 230 winterthur ch zh', 'featureId': '1160816_0', 'geom_quadindex': '030010032231031123130', 'geom_st_box2d': 'BOX(8.693926 47.510026,8.693926 47.510026)', 'label': 'Wieshofstrasse 7 <b>8408 Winterthur</b>', 'lat': 47.51002502441406, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100825218', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1160816_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.693939208984375, 'num': 7, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.693939208984375, 'y': 47.51002502441406, 'zoomlevel': 10}, 'id': 2744922, 'weight': 1}","Wieshofstrasse 7, 8408 Winterthur"
777,success,Geocoding successful.,47.49998092651367,8.732514381408691,Obertor 11 <b>8400 Winterthur</b>,2323792_1,"{'attrs': {'detail': 'obertor 11 8400 winterthur 230 winterthur ch zh', 'featureId': '2323792_1', 'geom_quadindex': '030010211131331322030', 'geom_st_box2d': 'BOX(8.732502 47.499982,8.732502 47.499982)', 'label': 'Obertor 11 <b>8400 Winterthur</b>', 'lat': 47.49998092651367, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101497116', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2323792_1', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.732514381408691, 'num': 11, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.732514381408691, 'y': 47.49998092651367, 'zoomlevel': 10}, 'id': 2422166, 'weight': 1}","Obertor 11, 8400 Winterthur"
778,success,Geocoding successful.,47.49995803833008,8.732197761535645,Obertor 17 <b>8400 Winterthur</b>,2323795_0,"{'attrs': {'detail': 'obertor 17 8400 winterthur 230 winterthur ch zh', 'featureId': '2323795_0', 'geom_quadindex': '030010211131332101101', 'geom_st_box2d': 'BOX(8.732185 47.49996,8.732185 47.49996)', 'label': 'Obertor 17 <b>8400 Winterthur</b>', 'lat': 47.49995803833008, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101015469', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2323795_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.732197761535645, 'num': 17, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.732197761535645, 'y': 47.49995803833008, 'zoomlevel': 10}, 'id': 2907044, 'weight': 1}","Obertor 17, 8400 Winterthur"
779,success,Geocoding successful.,47.49989318847656,8.732389450073242,Obertor 13 <b>8400 Winterthur</b>,2323792_0,"{'attrs': {'detail': 'obertor 13 8400 winterthur 230 winterthur ch zh', 'featureId': '2323792_0', 'geom_quadindex': '030010211131333021101', 'geom_st_box2d': 'BOX(8.732377 47.499894,8.732377 47.499894)', 'label': 'Obertor 13 <b>8400 Winterthur</b>', 'lat': 47.49989318847656, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/101015467', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2323792_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.732389450073242, 'num': 13, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.732389450073242, 'y': 47.49989318847656, 'zoomlevel': 10}, 'id': 2338800, 'weight': 1}","Obertor 13, 8400 Winterthur"
780,success,Geocoding successful.,47.51144027709961,8.69787883758545,Salomon-Hirzel-Strasse 6 <b>8408 Winterthur</b>,1160062_0,"{'attrs': {'detail': 'salomon-hirzel-strasse 6 8408 winterthur 230 winterthur ch zh', 'featureId': '1160062_0', 'geom_quadindex': '030010032302301332001', 'geom_st_box2d': 'BOX(8.697865 47.511441,8.697865 47.511441)', 'label': 'Salomon-Hirzel-Strasse 6 <b>8408 Winterthur</b>', 'lat': 47.51144027709961, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100804614', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1160062_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.69787883758545, 'num': 6, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.69787883758545, 'y': 47.51144027709961, 'zoomlevel': 10}, 'id': 2112062, 'weight': 1}","Salomon-Hirzel-Strasse 6, 8408 Winterthur"
781,success,Geocoding successful.,47.51158142089844,8.697942733764648,Salomon-Hirzel-Strasse 8 <b>8408 Winterthur</b>,1160078_0,"{'attrs': {'detail': 'salomon-hirzel-strasse 8 8408 winterthur 230 winterthur ch zh', 'featureId': '1160078_0', 'geom_quadindex': '030010032302301131213', 'geom_st_box2d': 'BOX(8.69793 47.511585,8.69793 47.511585)', 'label': 'Salomon-Hirzel-Strasse 8 <b>8408 Winterthur</b>', 'lat': 47.51158142089844, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100804626', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1160078_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.697942733764648, 'num': 8, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.697942733764648, 'y': 47.51158142089844, 'zoomlevel': 10}, 'id': 2016728, 'weight': 1}","Salomon-Hirzel-Strasse 8, 8408 Winterthur"
782,success,Geocoding successful.,47.497886657714844,8.729008674621582,Technikumstrasse 36 <b>8400 Winterthur</b>,1150198_0,"{'attrs': {'detail': 'technikumstrasse 36 8400 winterthur 230 winterthur ch zh', 'featureId': '1150198_0', 'geom_quadindex': '030010211132332101001', 'geom_st_box2d': 'BOX(8.728996 47.49789,8.728996 47.49789)', 'label': 'Technikumstrasse 36 <b>8400 Winterthur</b>', 'lat': 47.497886657714844, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100820802', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1150198_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.729008674621582, 'num': 36, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.729008674621582, 'y': 47.497886657714844, 'zoomlevel': 10}, 'id': 2215708, 'weight': 1}","Technikumstrasse 36, 8400 Winterthur"
783,success,Geocoding successful.,47.49795913696289,8.729982376098633,Technikumstrasse 20 <b>8400 Winterthur</b>,1150192_0,"{'attrs': {'detail': 'technikumstrasse 20 8400 winterthur 230 winterthur ch zh', 'featureId': '1150192_0', 'geom_quadindex': '030010211133221203201', 'geom_st_box2d': 'BOX(8.72997 47.497961,8.72997 47.497961)', 'label': 'Technikumstrasse 20 <b>8400 Winterthur</b>', 'lat': 47.49795913696289, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100820796', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1150192_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.729982376098633, 'num': 20, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.729982376098633, 'y': 47.49795913696289, 'zoomlevel': 10}, 'id': 2043094, 'weight': 1}","Technikumstrasse 20, 8400 Winterthur"
784,success,Geocoding successful.,47.49632263183594,8.73466682434082,Obermühlestrasse 2 <b>8400 Winterthur</b>,1150363_0,"{'attrs': {'detail': 'obermuehlestrasse 2 8400 winterthur 230 winterthur ch zh', 'featureId': '1150363_0', 'geom_quadindex': '030010300200301212211', 'geom_st_box2d': 'BOX(8.734654 47.496326,8.734654 47.496326)', 'label': 'Obermühlestrasse 2 <b>8400 Winterthur</b>', 'lat': 47.49632263183594, 'links': [{'href': '/rest/services/ech/MapServer/ch.swisstopo.amtliches-gebaeudeadressverzeichnis/100819881', 'rel': 'related', 'title': 'ch.swisstopo.amtliches-gebaeudeadressverzeichnis'}, {'href': '/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/1150363_0', 'rel': 'related', 'title': 'ch.bfs.gebaeude_wohnungs_register'}], 'lon': 8.73466682434082, 'num': 2, 'objectclass': '', 'origin': 'address', 'rank': 7, 'x': 8.73466682434082, 'y': 47.49632263183594, 'zoomlevel': 10}, 'id': 2153521, 'weight': 1}","Obermühlestrasse 2, 8400 Winterthur"
